,title,price,in_stock,image_url,href
251,Tecware Flatline TG MATX Case - White,159,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/432290/image_256?ts=1673484460,https://www.pcbyte.com.my/p/tecware-flatline-tg-matx-case-white-432290
252,Tecware Fusion Steel MATX Case - Black,194,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/239582/image_256?ts=1673484460,https://www.pcbyte.com.my/p/tecware-fusion-steel-matx-case-black-239582
253,Tecware Fusion Steel MATX Case - White,192,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/239580/image_256?ts=1673484460,https://www.pcbyte.com.my/p/tecware-fusion-steel-matx-case-white-239580
254,Tecware Nexus Air Steel Black ATX Gaming Case - TWCA-NEXASBK,137,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/76372/image_256?ts=1673484460,https://www.pcbyte.com.my/p/tecware-nexus-air-steel-black-atx-gaming-case-twca-nexasbk-76372
255,Tecware Nexus EVO ARGB TG Black mATX Gaming Case - Black,145,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/17605/image_256?ts=1673484460,https://www.pcbyte.com.my/p/tecware-nexus-evo-argb-tg-black-matx-gaming-case-black-17605
256,Tecware Nexus M2 TG Handling TEC-NEXM2-TG,100,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/328758/image_256?ts=1673484460,https://www.pcbyte.com.my/p/tecware-nexus-m2-tg-handling-tec-nexm2-tg-328758
257,Tecware ORBIS F3 Starter Kit with 3 x F3 ARGB Fan TWAC-ORB-F3-SK3,99,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/22951/image_256?ts=1673484460,https://www.pcbyte.com.my/p/tecware-orbis-f3-starter-kit-with-3-x-f3-argb-fan-twac-orb-f3-sk3-22951
258,Tecware VXM Mesh Front Panel MATX Case - White,198,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/431562/image_256?ts=1673484460,https://www.pcbyte.com.my/p/tecware-vxm-mesh-front-panel-matx-case-white-431562
259,Tecware VXM Mesh Front Panel MAX Case - Black,178,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/431564/image_256?ts=1673484460,https://www.pcbyte.com.my/p/tecware-vxm-mesh-front-panel-max-case-black-431564
260,Tecware VXM TG Front Panel MATX Case - Black,185,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/431563/image_256?ts=1673484460,https://www.pcbyte.com.my/p/tecware-vxm-tg-front-panel-matx-case-black-431563
261,Tecware VXR White TG Premium ATX Gaming Case TEC-CA-VXR-TG-WH,269,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/19548/image_256?ts=1673484460,https://www.pcbyte.com.my/p/tecware-vxr-white-tg-premium-atx-gaming-case-tec-ca-vxr-tg-wh-19548
262,Thermalright AXP-120-X67 ARGB White Low Profile CPU Cooler (LGA1700 Ready),209,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/424779/image_256?ts=1687267767,https://www.pcbyte.com.my/p/thermalright-axp-120-x67-argb-white-low-profile-cpu-cooler-lga1700-ready-424779
263,Thermalright AXP-90-X47 Black Low Profile CPU Cooler,149,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/273060/image_256?ts=1682001126,https://www.pcbyte.com.my/p/thermalright-axp-90-x47-black-low-profile-cpu-cooler-273060
264,Thermalright AXP-90-X47 White Low Profile CPU Cooler,149,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/273061/image_256?ts=1674189253,https://www.pcbyte.com.my/p/thermalright-axp-90-x47-white-low-profile-cpu-cooler-273061
265,Thermalright Assassin King 120 ARGB Single Tower CPU Cooler,149,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/273111/image_256?ts=1681361039,https://www.pcbyte.com.my/p/thermalright-assassin-king-120-argb-single-tower-cpu-cooler-273111
266,Thermalright Assassin King 120 ARGB White Single Tower CPU Cooler (LGA1700 Ready),159,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/424766/image_256?ts=1682000470,https://www.pcbyte.com.my/p/thermalright-assassin-king-120-argb-white-single-tower-cpu-cooler-lga1700-ready-424766
267,Thermalright Assassin King 120 ARGB White Single Tower CPU Cooler,159,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/273110/image_256?ts=1682000461,https://www.pcbyte.com.my/p/thermalright-assassin-king-120-argb-white-single-tower-cpu-cooler-273110
268,Thermalright TL-C12-W 120mm Cooling Fan - White,39,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/273084/image_256?ts=1676603382,https://www.pcbyte.com.my/p/thermalright-tl-c12-w-120mm-cooling-fan-white-273084
269,Thermalright TL-C12S ARGB 3pcs PWM 120mm Cooling Fan,159,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/249293/image_256?ts=1676603600,https://www.pcbyte.com.my/p/thermalright-tl-c12s-argb-3pcs-pwm-120mm-cooling-fan-249293
270,Thermalright Turbo Right 240C Copper AIO Liquid Cooler,459,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/249280/image_256?ts=1673484560,https://www.pcbyte.com.my/p/thermalright-turbo-right-240c-copper-aio-liquid-cooler-249280
271,V-Color SCC KIT-Manta X Prism DDR5 32GB (2x16GB) 6000MHz RGB U-DIMM (Black) 1.25V Memory Ram TMXPL1660836KW-DK,1899,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/355397/image_256?ts=1691371102,https://www.pcbyte.com.my/p/v-color-scc-kit-manta-x-prism-ddr5-32gb-2x16gb-6000mhz-rgb-u-dimm-black-1-25v-memory-ram-tmxpl1660836kw-dk-355397
272,V-Color Manta X Prism DDR5 32GB (2x16GB) 6000MHz RGB U-DIMM (Black) 1.25V Memory Ram TMXPL1660836KWK,1599,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/355395/image_256?ts=1691371102,https://www.pcbyte.com.my/p/v-color-manta-x-prism-ddr5-32gb-2x16gb-6000mhz-rgb-u-dimm-black-1-25v-memory-ram-tmxpl1660836kwk-355395
273,V-Color Manta X Prism DDR5 32GB (2x16GB) 6400MHz RGB U-DIMM (Black) 1.4V Memory Ram TMXPL1664832KWK,1999,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/355396/image_256?ts=1691371102,https://www.pcbyte.com.my/p/v-color-manta-x-prism-ddr5-32gb-2x16gb-6400mhz-rgb-u-dimm-black-1-4v-memory-ram-tmxpl1664832kwk-355396
274,ZOTAC GAMING GeForce RTX 3060 AMP White Edition Graphics Card ZT-A30600F-10P,1799,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/228614/image_256?ts=1675997990,https://www.pcbyte.com.my/p/zotac-gaming-geforce-rtx-3060-amp-white-edition-graphics-card-zt-a30600f-10p-228614
275,ZOTAC GAMING GeForce RTX 3060 Ti Twin Edge LHR ZT-A30610E-10MLHR,1999,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/443662/image_256?ts=1673494176,https://www.pcbyte.com.my/p/zotac-gaming-geforce-rtx-3060-ti-twin-edge-lhr-zt-a30610e-10mlhr-443662
276,ZOTAC GAMING NVIDIA GeForce RTX 4070 Twin Edge OC 12GB GDDR6X Video Card,2999,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/491572/image_256?ts=1684803303,https://www.pcbyte.com.my/p/zotac-gaming-nvidia-geforce-rtx-4070-twin-edge-oc-12gb-gddr6x-video-card-491572
277,ZOTAC GAMING GeForce RTX 4090 AMP Extreme AIRO Graphic Card,8779,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/444248/image_256?ts=1692246575,https://www.pcbyte.com.my/p/zotac-gaming-geforce-rtx-4090-amp-extreme-airo-graphic-card-444248
278,Zotac Gaming GeForce RTX 4070 Ti Trinity OC 12GB Video Card ZT-D40710J-10P,4099,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/463913/image_256?ts=1673944530,https://www.pcbyte.com.my/p/zotac-gaming-geforce-rtx-4070-ti-trinity-oc-12gb-video-card-zt-d40710j-10p-463913
279,Zotac GeForce RTX 4080 AMP Extreme Airo 16GB GDDR6X Video Card ZT-D40810B-10P,6099,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/454518/image_256?ts=1676100581,https://www.pcbyte.com.my/p/zotac-geforce-rtx-4080-amp-extreme-airo-16gb-gddr6x-video-card-zt-d40810b-10p-454518
280,be Quiet! Pure Loop 360mm Liquid CPU Cooler,334,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/76355/image_256?ts=1673494336,https://www.pcbyte.com.my/p/be-quiet-pure-loop-360mm-liquid-cpu-cooler-76355
281,be quiet! DARK ROCK TF 2 CPU Air Cooler,355,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/435517/image_256?ts=1673494336,https://www.pcbyte.com.my/p/be-quiet-dark-rock-tf-2-cpu-air-cooler-435517
282,be quiet! Dark Rock 4 CPU Air Cooler,295,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/23373/image_256?ts=1681947328,https://www.pcbyte.com.my/p/be-quiet-dark-rock-4-cpu-air-cooler-23373
283,be quiet! Dark Rock Pro TR4 CPU Air Cooler--BK023,365,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/23371/image_256?ts=1673494336,https://www.pcbyte.com.my/p/be-quiet-dark-rock-pro-tr4-cpu-air-cooler-bk023-23371
284,be quiet! PURE BASE 500 WINDOW BLACK,229,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/269412/image_256?ts=1673494336,https://www.pcbyte.com.my/p/be-quiet-pure-base-500-window-black-269412
285,be quiet! PURE BASE 500 WINDOW WHITE BGW35,229,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/269411/image_256?ts=1673494336,https://www.pcbyte.com.my/p/be-quiet-pure-base-500-window-white-bgw35-269411
286,be quiet! PURE BASE 500DX WHITE,389,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/269410/image_256?ts=1673494336,https://www.pcbyte.com.my/p/be-quiet-pure-base-500dx-white-269410
287,be quiet! SFX-L Power 500w 80+ Gold Modular Power Supply,368,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/319446/image_256?ts=1673494336,https://www.pcbyte.com.my/p/be-quiet-sfx-l-power-500w-80-gold-modular-power-supply-319446
288,be quiet! Shadow Rock 3 White CPU Cooler BK005,225,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/255897/image_256?ts=1673494336,https://www.pcbyte.com.my/p/be-quiet-shadow-rock-3-white-cpu-cooler-bk005-255897
289,be quiet! Shadow Rock LP CPU Cooler,179,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/23375/image_256?ts=1673494336,https://www.pcbyte.com.my/p/be-quiet-shadow-rock-lp-cpu-cooler-23375
290,be quiet! Silent Loop 2 280mm AIO Cooler,535,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/255893/image_256?ts=1673494336,https://www.pcbyte.com.my/p/be-quiet-silent-loop-2-280mm-aio-cooler-255893
291,AMD Athlon 3000G Dual Core AM4 3.5GHz CPU Processor Vega 3 MPK,259,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/416983/image_256?ts=1678513116,https://www.pcbyte.com.my/p/amd-athlon-3000g-dual-core-am4-3-5ghz-cpu-processor-vega-3-mpk-416983
292,AMD Ryzen 5 2600x 6 Core 12 Thread Processor YD260XBCAFMAX,669,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/330769/image_256?ts=1672976649,https://www.pcbyte.com.my/p/amd-ryzen-5-2600x-6-core-12-thread-processor-yd260xbcafmax-330769
293,AMD Ryzen 5 3500X 6 Cores 12 Threads Processor - Tray,599,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/185821/image_256?ts=1672976649,https://www.pcbyte.com.my/p/amd-ryzen-5-3500x-6-cores-12-threads-processor-tray-185821
294,ASUS NVIDIA GeForce RTX 3080 TUF GAMING V2 10GB LHR Graphic Card,3299,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/408352/image_256?ts=1676370602,https://www.pcbyte.com.my/p/asus-nvidia-geforce-rtx-3080-tuf-gaming-v2-10gb-lhr-graphic-card-408352
295,ASUS TUF GAMING 550W 80 PLUS BRONZE NON MODULAR PSU POWER SUPPLY,249,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/79174/image_256?ts=1673511897,https://www.pcbyte.com.my/p/asus-tuf-gaming-550w-80-plus-bronze-non-modular-psu-power-supply-79174
296,Adata XPG SPECTRIX D50 DDR4 3600MHz 16GB (2x8) Desktop Memory RAM White AX4U360038G18A-DW50,399,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/62659/image_256?ts=1691371102,https://www.pcbyte.com.my/p/adata-xpg-spectrix-d50-ddr4-3600mhz-16gb-2x8-desktop-memory-ram-white-ax4u360038g18a-dw50-62659
297,Aigo Darkflash C6 12cm AURORA Spectrum 12cm Casing Fan - White,25,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/22448/image_256?ts=1672977964,https://www.pcbyte.com.my/p/aigo-darkflash-c6-12cm-aurora-spectrum-12cm-casing-fan-white-22448
298,Aigo Darkflash DLX22 Premium ATX Casing - Black DF-DLX22-BK,199,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/219246/image_256?ts=1672977964,https://www.pcbyte.com.my/p/aigo-darkflash-dlx22-premium-atx-casing-black-df-dlx22-bk-219246
299,Aigo darkFlash DA240 240mm Liquid CPU Cooler - Black DA240-BK,218,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/354983/image_256?ts=1672977964,https://www.pcbyte.com.my/p/aigo-darkflash-da240-240mm-liquid-cpu-cooler-black-da240-bk-354983
300,Aigo darkFlash DA240 240mm Liquid CPU Cooler - White DA240-WH,218,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/354984/image_256?ts=1672977964,https://www.pcbyte.com.my/p/aigo-darkflash-da240-240mm-liquid-cpu-cooler-white-da240-wh-354984
301,Aigo darkFlash DK150 ATX Case with 3 RGB Fan - Black DK150-BK,139,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/354977/image_256?ts=1672977964,https://www.pcbyte.com.my/p/aigo-darkflash-dk150-atx-case-with-3-rgb-fan-black-dk150-bk-354977
302,Aigo darkFlash DK150 ATX Case with 3 RGB Fan - White DK150-WH,139,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/354978/image_256?ts=1672977964,https://www.pcbyte.com.my/p/aigo-darkflash-dk150-atx-case-with-3-rgb-fan-white-dk150-wh-354978
303,Aigo darkFlash DK151 ATX Case with 3 RGB Fan - Black DK151-BK,148,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/354979/image_256?ts=1672977964,https://www.pcbyte.com.my/p/aigo-darkflash-dk151-atx-case-with-3-rgb-fan-black-dk151-bk-354979
304,Aigo darkFlash DK151 ATX Case with 3 RGB Fan - White DK151-WH,148,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/354980/image_256?ts=1672977964,https://www.pcbyte.com.my/p/aigo-darkflash-dk151-atx-case-with-3-rgb-fan-white-dk151-wh-354980
305,Aigo darkFlash DLH21 Mini ITX Casing - Black DF-DLH21-BK,305,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/171077/image_256?ts=1672977964,https://www.pcbyte.com.my/p/aigo-darkflash-dlh21-mini-itx-casing-black-df-dlh21-bk-171077
306,Aigo darkFlash DLH21 Mini ITX Casing - Pink DF-DLH21-PK,199,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/171078/image_256?ts=1672977964,https://www.pcbyte.com.my/p/aigo-darkflash-dlh21-mini-itx-casing-pink-df-dlh21-pk-171078
307,Aigo darkFlash DLM22 m-ATX Casing with 3pcs C6 Aurora Spectrum RGB Fan DLM22-BK-COMBO- Black,188,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/22265/image_256?ts=1672977964,https://www.pcbyte.com.my/p/aigo-darkflash-dlm22-m-atx-casing-with-3pcs-c6-aurora-spectrum-rgb-fan-dlm22-bk-combo-black-22265
308,Aigo darkFlash MicroATX Computer Case with Tempered Glass Side Panel-Black,180,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/24282/image_256?ts=1672977964,https://www.pcbyte.com.my/p/aigo-darkflash-microatx-computer-case-with-tempered-glass-side-panel-black-24282
309,Aigo darkFlash Twister DX120 aRGB All In One 120mm Liquid CPU Cooler - Black AIGO-DX-120-BK,149,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/220663/image_256?ts=1672977964,https://www.pcbyte.com.my/p/aigo-darkflash-twister-dx120-argb-all-in-one-120mm-liquid-cpu-cooler-black-aigo-dx-120-bk-220663
310,Asrock B660M PG Riptide MATX Motherboard B660M PG RIPTIDE,605,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/436490/image_256?ts=1673252977,https://www.pcbyte.com.my/p/asrock-b660m-pg-riptide-matx-motherboard-b660m-pg-riptide-436490
311,Bitfenix Sleeved 45cm Red 8-pin video card ext cable BFA-MSC-8PEG45RK-RP,1.99,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/957/image_256?ts=1672979390,https://www.pcbyte.com.my/p/bitfenix-sleeved-45cm-red-8-pin-video-card-ext-cable-bfa-msc-8peg45rk-rp-957
312,Bitfenix Sleeved 45cm Red/Black 8-pin video card ext cable BFA-MSC-8PEG45RKK-RP,1.99,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/961/image_256?ts=1672979390,https://www.pcbyte.com.my/p/bitfenix-sleeved-45cm-red-black-8-pin-video-card-ext-cable-bfa-msc-8peg45rkk-rp-961
313,Bitfenix Spectre Pro Blue LED 140mm 1200RPM Case Fan BFF-LPRO-14025B-RP,9.90,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/880/image_256?ts=1674189253,https://www.pcbyte.com.my/p/bitfenix-spectre-pro-blue-led-140mm-1200rpm-case-fan-bff-lpro-14025b-rp-880
314,COLORFUL CVN B550M GAMING FROZEN V14 MOTHERBOARD,559,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/317062/image_256?ts=1672980608,https://www.pcbyte.com.my/p/colorful-cvn-b550m-gaming-frozen-v14-motherboard-317062
315,Colorful CVN B550M Gaming Pro V14 Motherboard,529,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/317064/image_256?ts=1672980608,https://www.pcbyte.com.my/p/colorful-cvn-b550m-gaming-pro-v14-motherboard-317064
316,NZXT H7 Mid-Tower ATX Case - Black,519,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/432291/image_256?ts=1673322428,https://www.pcbyte.com.my/p/nzxt-h7-mid-tower-atx-case-black-432291
317,PNY XLR8 RGB DDR4 3200MHZ 8GB (1x8) Desktop Memory White MD8GD4320016XRGBW,116,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/152824/image_256?ts=1675395135,https://www.pcbyte.com.my/p/pny-xlr8-rgb-ddr4-3200mhz-8gb-1x8-desktop-memory-white-md8gd4320016xrgbw-152824
318,Tecware Fusion Steel MATX Case - Grey,192,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/239581/image_256?ts=1673484460,https://www.pcbyte.com.my/p/tecware-fusion-steel-matx-case-grey-239581
319,V-Color DDR4 Prism Pro 8GB (1x8) 3200MHz RGB Desktop Memory - White TL8G32816D-E6PRWWS,106,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/451939/image_256?ts=1683775316,https://www.pcbyte.com.my/p/v-color-ddr4-prism-pro-8gb-1x8-3200mhz-rgb-desktop-memory-white-tl8g32816d-e6prwws-451939
320,Thermalright Peerless Assassin 120 Black Dual Tower CPU Cooler (LGA1700 Ready),189,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/424772/image_256?ts=1694333248,https://www.pcbyte.com.my/p/thermalright-peerless-assassin-120-black-dual-tower-cpu-cooler-lga1700-ready-424772
321,AMD Ryzen 3 PRO 4350G with Radeon Graphics 100-100000148MP,597,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/152041/image_256?ts=1672976649,https://www.pcbyte.com.my/p/amd-ryzen-3-pro-4350g-with-radeon-graphics-100-100000148mp-152041
322,Palit GeForce RTX 4080 GAMEROCK 16GB GDDR6X Video Card NED4080019T2-1030G,5988,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/454515/image_256?ts=1676100481,https://www.pcbyte.com.my/p/palit-geforce-rtx-4080-gamerock-16gb-gddr6x-video-card-ned4080019t2-1030g-454515
323,Corsair 4000D AIRFLOW Mid Tower ATX Case TG White CC-9011201-WW,328,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/24660/image_256?ts=1695631252,https://www.pcbyte.com.my/p/corsair-4000d-airflow-mid-tower-atx-case-tg-white-cc-9011201-ww-24660
324,Corsair 5000D AIRFLOW Mid Tower ATX Case TG White CC-9011211-WW,809.38,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/220142/image_256?ts=1695631252,https://www.pcbyte.com.my/p/corsair-5000d-airflow-mid-tower-atx-case-tg-white-cc-9011211-ww-220142
325,Corsair 5000D Mid-Tower ATX Case TG White CC-9011209-WW,519,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/220167/image_256?ts=1695631252,https://www.pcbyte.com.my/p/corsair-5000d-mid-tower-atx-case-tg-white-cc-9011209-ww-220167
326,Corsair CX650F RGB 650W 80+ Bronze Fully Modular Power Supply CP-9020217-AU,350,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/76514/image_256?ts=1695631252,https://www.pcbyte.com.my/p/corsair-cx650f-rgb-650w-80-bronze-fully-modular-power-supply-cp-9020217-au-76514
327,Corsair Dominator Platinum RGB DDR4 3600MHz 16GB (2x8) Desktop Memory Black CMT16GX4M2C3600C18,569,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/11436/image_256?ts=1695631252,https://www.pcbyte.com.my/p/corsair-dominator-platinum-rgb-ddr4-3600mhz-16gb-2x8-desktop-memory-black-cmt16gx4m2c3600c18-11436
